dataDocumento;nome;tipoDespesa;valorDocumento
2024-08-15 00:00:00;Denise Pessôa;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1830.0
2024-08-15 00:00:00;Diego Andrade;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Diego Garcia;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Dilceu Sperafico;COMBUSTÍVEIS E LUBRIFICANTES.;260.06
2024-08-15 00:00:00;Dimas Fabiano;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Domingos Neto;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;20000.0
2024-08-15 00:00:00;Dorinaldo Malafaia;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;674.25
2024-08-15 00:00:00;Dr. Francisco;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Dr. Frederico;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;1500.0
2024-08-15 00:00:00;Dr. Victor Linhalis;COMBUSTÍVEIS E LUBRIFICANTES.;431.46
2024-08-15 00:00:00;Dr. Zacharias Calil;COMBUSTÍVEIS E LUBRIFICANTES.;251.78
2024-08-15 00:00:00;Duda Ramos;COMBUSTÍVEIS E LUBRIFICANTES.;1207.78
2024-08-15 00:00:00;Emanuel Pinheiro Neto;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5400.0
2024-08-15 00:00:00;Eriberto Medeiros;COMBUSTÍVEIS E LUBRIFICANTES.;158.63
2024-08-15 00:00:00;Eriberto Medeiros;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;1064.45
2024-08-15 00:00:00;Filipe Barros;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;879.99
2024-08-15 00:00:00;Flávia Morais;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;7000.0
2024-08-15 00:00:00;Franciane Bayer;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1200.0
2024-08-15 00:00:00;Félix Mendonça Júnior;COMBUSTÍVEIS E LUBRIFICANTES.;219.6
2024-08-15 00:00:00;Gilberto Abramo;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;1619.0
2024-08-15 00:00:00;Gilson Marques;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;28.57
2024-08-15 00:00:00;Gisela Simona;COMBUSTÍVEIS E LUBRIFICANTES.;197.35
2024-08-15 00:00:00;Glauber Braga;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1681.8
2024-08-15 00:00:00;Gleisi Hoffmann;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1560.0
2024-08-15 00:00:00;Gláucia Santiago;COMBUSTÍVEIS E LUBRIFICANTES.;173.32
2024-08-15 00:00:00;Guilherme Boulos;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1050.0
2024-08-15 00:00:00;Gustavo Gayer;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;629.56
2024-08-15 00:00:00;Heitor Schuch;COMBUSTÍVEIS E LUBRIFICANTES.;363.26
2024-08-15 00:00:00;Helio Lopes;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;3000.0
2024-08-15 00:00:00;Igor Timo;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;299.9
2024-08-15 00:00:00;Ismael Alexandrino;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Jadyel Alencar;COMBUSTÍVEIS E LUBRIFICANTES.;360.0
2024-08-15 00:00:00;Jadyel Alencar;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;1000.0
2024-08-15 00:00:00;Jefferson Campos;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;350.0
2024-08-15 00:00:00;Josias Gomes;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;João Carlos Bacelar;COMBUSTÍVEIS E LUBRIFICANTES.;8279.5
2024-08-15 00:00:00;João Carlos Bacelar;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;88.65
2024-08-15 00:00:00;Julia Zanatta;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Juliana Cardoso;COMBUSTÍVEIS E LUBRIFICANTES.;234.41
2024-08-15 00:00:00;Julio Arcoverde;COMBUSTÍVEIS E LUBRIFICANTES.;207.58
2024-08-15 00:00:00;Juninho do Pneu;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;9000.0
2024-08-15 00:00:00;Júlio Cesar;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;1000.0
2024-08-15 00:00:00;Júnior Ferrari;COMBUSTÍVEIS E LUBRIFICANTES.;289.11
2024-08-15 00:00:00;Júnior Mano;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;20000.0
2024-08-15 00:00:00;Júnior Mano;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;400.0
2024-08-15 00:00:00;Keniston Braga;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1500.0
2024-08-15 00:00:00;Kiko Celeguim;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;4600.0
2024-08-15 00:00:00;Leonardo Monteiro;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;6215.0
2024-08-15 00:00:00;Luis Carlos Gomes;COMBUSTÍVEIS E LUBRIFICANTES.;126.84
2024-08-15 00:00:00;Luiz Carlos Busato;COMBUSTÍVEIS E LUBRIFICANTES.;604.34
2024-08-15 00:00:00;Luiz Nishimori;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;4500.0
2024-08-15 00:00:00;Luizianne Lins;COMBUSTÍVEIS E LUBRIFICANTES.;612.86
2024-08-15 00:00:00;Lula da Fonte;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;330.0
2024-08-15 00:00:00;Marcelo Álvaro Antônio;COMBUSTÍVEIS E LUBRIFICANTES.;130.0
2024-08-15 00:00:00;Marcon;COMBUSTÍVEIS E LUBRIFICANTES.;139.66
2024-08-15 00:00:00;Meire Serafim;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;86.09
2024-08-15 00:00:00;Murilo Galdino;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;2000.0
2024-08-15 00:00:00;Natália Bonavides;COMBUSTÍVEIS E LUBRIFICANTES.;2423.06
2024-08-15 00:00:00;Nikolas Ferreira;COMBUSTÍVEIS E LUBRIFICANTES.;277.99
2024-08-15 00:00:00;Nilto Tatto;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;109.29
2024-08-15 00:00:00;Odair Cunha;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-15 00:00:00;Pastor Diniz;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;878.1
2024-08-15 00:00:00;Paulo Abi-Ackel;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;20.16
2024-08-15 00:00:00;Paulo Litro;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;500.0
2024-08-15 00:00:00;Pedro Aihara;COMBUSTÍVEIS E LUBRIFICANTES.;279.5
2024-08-15 00:00:00;Pedro Tourinho;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;62.0
2024-08-15 00:00:00;Prof. Reginaldo Veras;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;141.46
2024-08-15 00:00:00;Reimont;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;7200.0
2024-08-15 00:00:00;Reinhold Stephanes;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;8740.0
2024-08-15 00:00:00;Ricardo Ayres;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;285.04
2024-08-15 00:00:00;Ricardo Salles;COMBUSTÍVEIS E LUBRIFICANTES.;502.92
2024-08-15 00:00:00;Roberto Duarte;COMBUSTÍVEIS E LUBRIFICANTES.;442.01
2024-08-15 00:00:00;Rodrigo Estacho;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;2023.84
2024-08-15 00:00:00;Rodrigo Valadares;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1180.0
2024-08-15 00:00:00;Rosana Valle;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;7500.0
2024-08-15 00:00:00;Rosângela Reis;COMBUSTÍVEIS E LUBRIFICANTES.;452.12
2024-08-15 00:00:00;Samuel Viana;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-15 00:00:00;Sargento Gonçalves;COMBUSTÍVEIS E LUBRIFICANTES.;311.3
2024-08-15 00:00:00;Sargento Portugal;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;2778.98
2024-08-15 00:00:00;Saullo Vianna;COMBUSTÍVEIS E LUBRIFICANTES.;447.11
2024-08-15 00:00:00;Saullo Vianna;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;28.0
2024-08-15 00:00:00;Simone Marquetto;COMBUSTÍVEIS E LUBRIFICANTES.;160.01
2024-08-15 00:00:00;Socorro Neri;COMBUSTÍVEIS E LUBRIFICANTES.;256.28
2024-08-15 00:00:00;Stefano Aguiar;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;350.0
2024-08-15 00:00:00;Tadeu Veneri;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-15 00:00:00;Talíria Petrone;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;1220.0
2024-08-15 00:00:00;Thiago Flores;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Vermelho;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Vicentinho;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;5600.0
2024-08-15 00:00:00;Vinicius Carvalho;COMBUSTÍVEIS E LUBRIFICANTES.;154.91
2024-08-15 00:00:00;Vitor Lippi;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Welter;COMBUSTÍVEIS E LUBRIFICANTES.;308.28
2024-08-15 00:00:00;Zezinho Barbary;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;12350.0
2024-08-15 00:00:00;Zé Haroldo Cathedral;COMBUSTÍVEIS E LUBRIFICANTES.;201.24
2024-08-15 00:00:00;Zé Silva;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;800.0
2024-08-15 00:00:00;Átila Lira;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;600.0
2024-08-15 05:15:18;Gilvan da Federal;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-15 05:41:42;Alice Portugal;COMBUSTÍVEIS E LUBRIFICANTES.;190.1
2024-08-15 06:14:37;Pedro Aihara;COMBUSTÍVEIS E LUBRIFICANTES.;260.99
2024-08-15 07:16:42;José Rocha;COMBUSTÍVEIS E LUBRIFICANTES.;375.09
2024-08-15 07:45:37;General Pazuello;COMBUSTÍVEIS E LUBRIFICANTES.;225.09
2024-08-15 07:47:53;Helio Lopes;COMBUSTÍVEIS E LUBRIFICANTES.;202.88
2024-08-15 08:31:38;Silvia Cristina;COMBUSTÍVEIS E LUBRIFICANTES.;243.95
2024-08-15 08:36:22;Bia Kicis;COMBUSTÍVEIS E LUBRIFICANTES.;223.68
2024-08-15 08:37:48;Eduardo Bismarck;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-15 08:50:25;Caroline de Toni;COMBUSTÍVEIS E LUBRIFICANTES.;185.51
2024-08-15 08:52:14;Marco Brasil;COMBUSTÍVEIS E LUBRIFICANTES.;155.83
2024-08-15 08:53:00;Lucio Mosquini;COMBUSTÍVEIS E LUBRIFICANTES.;6980.22
2024-08-15 09:03:09;Otoni de Paula;COMBUSTÍVEIS E LUBRIFICANTES.;361.43
2024-08-15 09:07:58;Alexandre Leite;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-15 09:09:59;Leur Lomanto Júnior;COMBUSTÍVEIS E LUBRIFICANTES.;279.57
2024-08-15 09:21:56;Célio Silveira;COMBUSTÍVEIS E LUBRIFICANTES.;400.0
2024-08-15 09:24:43;Lucyana Genésio;COMBUSTÍVEIS E LUBRIFICANTES.;300.04
2024-08-15 09:32:41;Carol Dartora;COMBUSTÍVEIS E LUBRIFICANTES.;175.61
2024-08-15 09:35:45;Isnaldo Bulhões Jr.;COMBUSTÍVEIS E LUBRIFICANTES.;368.33
2024-08-15 09:37:43;Márcio Marinho;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-15 09:39:18;Roberto Monteiro Pai;COMBUSTÍVEIS E LUBRIFICANTES.;321.26
2024-08-15 09:57:05;Gleisi Hoffmann;COMBUSTÍVEIS E LUBRIFICANTES.;264.19
2024-08-15 10:01:16;Castro Neto;COMBUSTÍVEIS E LUBRIFICANTES.;375.01
2024-08-15 10:03:44;Pauderney Avelino;COMBUSTÍVEIS E LUBRIFICANTES.;300.0
2024-08-15 10:20:38;Jadyel Alencar;COMBUSTÍVEIS E LUBRIFICANTES.;275.01
2024-08-15 10:43:51;Alex Santana;COMBUSTÍVEIS E LUBRIFICANTES.;228.52
2024-08-15 10:55:14;Arthur Oliveira Maia;COMBUSTÍVEIS E LUBRIFICANTES.;232.49
2024-08-15 11:01:30;Alice Portugal;COMBUSTÍVEIS E LUBRIFICANTES.;243.01
2024-08-15 11:07:42;Jack Rocha;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-15 11:13:54;Sâmia Bomfim;COMBUSTÍVEIS E LUBRIFICANTES.;327.95
2024-08-15 11:24:09;Natália Bonavides;COMBUSTÍVEIS E LUBRIFICANTES.;132.09
2024-08-15 11:32:31;Dr Flávio;COMBUSTÍVEIS E LUBRIFICANTES.;153.58
2024-08-15 11:37:35;Lucyana Genésio;COMBUSTÍVEIS E LUBRIFICANTES.;373.96
2024-08-15 11:47:06;Jandira Feghali;COMBUSTÍVEIS E LUBRIFICANTES.;177.35
2024-08-15 12:00:00;Adriana Ventura;PASSAGEM AÉREA - SIGEPA;542.04
2024-08-15 12:00:00;Alberto Mourão;PASSAGEM AÉREA - SIGEPA;0.0
2024-08-15 12:00:00;Alex Manente;PASSAGEM AÉREA - SIGEPA;1204.52
2024-08-15 12:00:00;Antônia Lúcia;PASSAGEM AÉREA - SIGEPA;1468.51
2024-08-15 12:00:00;Eunício Oliveira;PASSAGEM AÉREA - SIGEPA;1964.93
2024-08-15 12:00:00;Luiz Fernando Faria;PASSAGEM AÉREA - SIGEPA;1947.33
2024-08-15 12:00:00;Marcos Pereira;PASSAGEM AÉREA - SIGEPA;1678.85
2024-08-15 12:00:00;Marcos Pollon;PASSAGEM AÉREA - SIGEPA;1470.44
2024-08-15 12:00:00;Misael Varella;PASSAGEM AÉREA - SIGEPA;111.55
2024-08-15 12:12:24;Pedro Lucas Fernandes;COMBUSTÍVEIS E LUBRIFICANTES.;418.48
2024-08-15 12:16:07;Alice Portugal;COMBUSTÍVEIS E LUBRIFICANTES.;77.45
2024-08-15 12:33:18;Dani Cunha;COMBUSTÍVEIS E LUBRIFICANTES.;268.35
2024-08-15 12:34:48;Ismael Alexandrino;COMBUSTÍVEIS E LUBRIFICANTES.;80.0
2024-08-15 12:55:10;Célio Studart;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-15 13:05:44;Charles Fernandes;COMBUSTÍVEIS E LUBRIFICANTES.;275.0
2024-08-15 13:40:37;Marcel van Hattem;COMBUSTÍVEIS E LUBRIFICANTES.;50.0
2024-08-15 14:00:07;Delegado Ramagem;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-15 14:04:59;Franciane Bayer;COMBUSTÍVEIS E LUBRIFICANTES.;174.77
2024-08-15 14:05:03;Luiz Lima;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-15 14:05:33;Delegada Ione;COMBUSTÍVEIS E LUBRIFICANTES.;286.09
2024-08-15 14:12:06;Igor Timo;COMBUSTÍVEIS E LUBRIFICANTES.;258.49
2024-08-15 14:23:40;Silvye Alves;COMBUSTÍVEIS E LUBRIFICANTES.;251.72
2024-08-15 14:35:45;Alice Portugal;COMBUSTÍVEIS E LUBRIFICANTES.;217.54
2024-08-15 14:43:02;Murilo Galdino;COMBUSTÍVEIS E LUBRIFICANTES.;359.03
2024-08-15 14:53:06;Diego Coronel;COMBUSTÍVEIS E LUBRIFICANTES.;275.51
2024-08-15 14:55:26;Nitinho;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-15 15:04:14;Roberto Duarte;COMBUSTÍVEIS E LUBRIFICANTES.;303.96
2024-08-15 15:28:50;Eduardo Velloso;COMBUSTÍVEIS E LUBRIFICANTES.;261.56
2024-08-15 15:31:39;Laura Carneiro;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-15 15:42:16;Lebrão;COMBUSTÍVEIS E LUBRIFICANTES.;132.36
2024-08-15 15:57:09;André Janones;COMBUSTÍVEIS E LUBRIFICANTES.;279.56
2024-08-15 15:59:41;Chico Alencar;COMBUSTÍVEIS E LUBRIFICANTES.;191.64
2024-08-15 16:10:21;Murillo Gouvea;COMBUSTÍVEIS E LUBRIFICANTES.;165.01
2024-08-15 16:45:08;Ronaldo Nogueira;COMBUSTÍVEIS E LUBRIFICANTES.;446.64
2024-08-15 17:17:56;Arthur Oliveira Maia;COMBUSTÍVEIS E LUBRIFICANTES.;256.07
2024-08-15 17:20:02;Gilson Marques;COMBUSTÍVEIS E LUBRIFICANTES.;257.03
2024-08-15 17:58:15;Carla Zambelli;COMBUSTÍVEIS E LUBRIFICANTES.;344.86
2024-08-15 18:36:25;Daniel Agrobom;COMBUSTÍVEIS E LUBRIFICANTES.;305.13
2024-08-15 18:40:01;Gabriel Nunes;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-15 18:41:05;Elmar Nascimento;COMBUSTÍVEIS E LUBRIFICANTES.;290.14
2024-08-15 19:12:08;Felipe Francischini;COMBUSTÍVEIS E LUBRIFICANTES.;98.34
2024-08-15 19:27:14;Pedro Westphalen;COMBUSTÍVEIS E LUBRIFICANTES.;271.89
2024-08-15 19:28:04;Sargento Fahur;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-15 19:40:46;Fernando Rodolfo;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-15 20:04:50;Gerlen Diniz;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-15 20:07:09;Julia Zanatta;COMBUSTÍVEIS E LUBRIFICANTES.;170.94
2024-08-15 20:22:19;João Maia;COMBUSTÍVEIS E LUBRIFICANTES.;370.04
2024-08-15 20:48:24;Pedro Jr;COMBUSTÍVEIS E LUBRIFICANTES.;311.04
2024-08-15 20:57:03;Isnaldo Bulhões Jr.;COMBUSTÍVEIS E LUBRIFICANTES.;320.0
2024-08-15 22:09:15;Delegado Ramagem;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-15 22:42:40;Raimundo Costa;COMBUSTÍVEIS E LUBRIFICANTES.;430.03
2024-08-15 23:16:10;Capitão Alden;COMBUSTÍVEIS E LUBRIFICANTES.;353.67
2024-08-16 00:00:00;Abilio Brunini;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;659.77
2024-08-16 00:00:00;Airton Faleiro;COMBUSTÍVEIS E LUBRIFICANTES.;225.66
2024-08-16 00:00:00;Albuquerque;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;14000.0
2024-08-16 00:00:00;Alencar Santana;COMBUSTÍVEIS E LUBRIFICANTES.;3186.37
2024-08-16 00:00:00;Alex Santana;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;349.1
2024-08-16 00:00:00;Alexandre Lindenmeyer;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;144.21
2024-08-16 00:00:00;André Ferreira;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;936.44
2024-08-16 00:00:00;Any Ortiz;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;548.87
2024-08-16 00:00:00;Arlindo Chinaglia;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;57.0
2024-08-16 00:00:00;Augusto Puppio;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-16 00:00:00;Bibo Nunes;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;478.28999999999996
2024-08-16 00:00:00;Carla Ayres;COMBUSTÍVEIS E LUBRIFICANTES.;165.65
2024-08-16 00:00:00;Caroline de Toni;COMBUSTÍVEIS E LUBRIFICANTES.;357.78
2024-08-16 00:00:00;Celso Russomanno;COMBUSTÍVEIS E LUBRIFICANTES.;200.03
2024-08-16 00:00:00;Chico Alencar;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;6700.0
2024-08-16 00:00:00;Chris Tonietto;COMBUSTÍVEIS E LUBRIFICANTES.;299.71000000000004
2024-08-16 00:00:00;Coronel Fernanda;SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.;2422.24
2024-08-16 00:00:00;Coronel Meira;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;253.9
2024-08-16 00:00:00;Covatti Filho;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;408.41
2024-08-16 00:00:00;Cristiane Lopes;COMBUSTÍVEIS E LUBRIFICANTES.;280.01
2024-08-16 00:00:00;Célio Silveira;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;711.5
2024-08-16 00:00:00;Danilo Forte;COMBUSTÍVEIS E LUBRIFICANTES.;199.99
2024-08-16 00:00:00;David Soares;COMBUSTÍVEIS E LUBRIFICANTES.;200.01
2024-08-16 00:00:00;Delegado da Cunha;COMBUSTÍVEIS E LUBRIFICANTES.;229.86
2024-08-16 00:00:00;Denise Pessôa;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;3590.59
2024-08-16 00:00:00;Dilceu Sperafico;COMBUSTÍVEIS E LUBRIFICANTES.;254.53
2024-08-16 00:00:00;Doutor Luizinho;COMBUSTÍVEIS E LUBRIFICANTES.;858.65
2024-08-16 00:00:00;Ely Santos;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-16 00:00:00;Erika Kokay;COMBUSTÍVEIS E LUBRIFICANTES.;268.96
2024-08-16 00:00:00;Erika Kokay;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;17.98
2024-08-16 00:00:00;Eros Biondini;COMBUSTÍVEIS E LUBRIFICANTES.;1130.45
2024-08-16 00:00:00;Fabio Schiochet;COMBUSTÍVEIS E LUBRIFICANTES.;243.08
2024-08-16 00:00:00;Felipe Francischini;COMBUSTÍVEIS E LUBRIFICANTES.;42.0
2024-08-16 00:00:00;Fernanda Melchionna;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-16 00:00:00;Fernanda Melchionna;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;198.36
2024-08-16 00:00:00;Fernando Mineiro;COMBUSTÍVEIS E LUBRIFICANTES.;274.09
2024-08-16 00:00:00;Fernando Mineiro;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1430.99
2024-08-16 00:00:00;Flávio Nogueira;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5000.0
2024-08-16 00:00:00;Gabriel Mota;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;22000.0
2024-08-16 00:00:00;Gabriel Mota;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;29500.0
2024-08-16 00:00:00;Geraldo Mendes;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;676.6
2024-08-16 00:00:00;Gervásio Maia;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;63.29
2024-08-16 00:00:00;Gilson Marques;COMBUSTÍVEIS E LUBRIFICANTES.;292.91
2024-08-16 00:00:00;Gilson Marques;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;7000.0
2024-08-16 00:00:00;Giovani Cherini;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;455.12
2024-08-16 00:00:00;Gisela Simona;COMBUSTÍVEIS E LUBRIFICANTES.;289.3
2024-08-16 00:00:00;Gleisi Hoffmann;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-16 00:00:00;Gláucia Santiago;COMBUSTÍVEIS E LUBRIFICANTES.;303.37
2024-08-16 00:00:00;Greyce Elias;COMBUSTÍVEIS E LUBRIFICANTES.;177.02
2024-08-16 00:00:00;Gustavo Gayer;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-16 00:00:00;Gustavo Gayer;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;512.46
2024-08-16 00:00:00;Gutemberg Reis;COMBUSTÍVEIS E LUBRIFICANTES.;282.85
2024-08-16 00:00:00;Heitor Schuch;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;228.29
2024-08-16 00:00:00;Helder Salomão;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;133.8
2024-08-16 00:00:00;Helena Lima;COMBUSTÍVEIS E LUBRIFICANTES.;708.77
2024-08-16 00:00:00;Helio Lopes;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;628.95
2024-08-16 00:00:00;Hugo Leal;COMBUSTÍVEIS E LUBRIFICANTES.;968.96
2024-08-16 00:00:00;Idilvan Alencar;COMBUSTÍVEIS E LUBRIFICANTES.;409.48
